date,close,high,low,open,volume,stock_name,ticker,daily_return_pct,price_range
2023-07-13,798.7,806.66,797.22,806.29,41913546,HDFC,HDFCBANK.NS,0.5,9.44
2023-07-14,800.35,804.78,795.73,804.78,24727214,HDFC,HDFCBANK.NS,0.21,9.05
2023-07-17,817.1,818.61,794.76,803.03,49252928,HDFC,HDFCBANK.NS,2.09,23.85
2023-07-18,816.42,829.31,812.77,826.39,81076818,HDFC,HDFCBANK.NS,-0.08,16.55
2023-07-19,820.11,821.89,815.2,818.17,32935134,HDFC,HDFCBANK.NS,0.45,6.69
2023-07-20,821.89,823.47,817.63,818.19,56210948,HDFC,HDFCBANK.NS,0.22,5.84
2023-07-21,815.56,822.4,814.35,817.63,42154248,HDFC,HDFCBANK.NS,-0.77,8.05
2023-07-24,816.85,819.9,812.81,816.9,32179444,HDFC,HDFCBANK.NS,0.16,7.08
2023-07-25,825.71,826.88,816.85,819.9,55992596,HDFC,HDFCBANK.NS,1.08,10.03
2023-07-26,822.84,827.17,821.53,827.17,24794358,HDFC,HDFCBANK.NS,-0.35,5.65
2023-07-27,814.3,828.83,811.52,827.32,59741302,HDFC,HDFCBANK.NS,-1.04,17.3
2023-07-28,799.87,812.23,798.7,808.63,41015684,HDFC,HDFCBANK.NS,-1.77,13.53
2023-07-31,803.62,806.34,797.53,803.06,34565006,HDFC,HDFCBANK.NS,0.47,8.81
2023-08-01,808.99,811.52,803.03,805.2,35394188,HDFC,HDFCBANK.NS,0.67,8.49
2023-08-02,798.41,803.76,794.83,799.14,28116322,HDFC,HDFCBANK.NS,-1.31,8.93
2023-08-03,792.64,803.69,789.89,798.16,57673946,HDFC,HDFCBANK.NS,-0.72,13.8
2023-08-04,804.1,806.19,792.93,795.8,37388304,HDFC,HDFCBANK.NS,1.45,13.26
2023-08-07,803.64,809.41,801.84,809.41,28300918,HDFC,HDFCBANK.NS,-0.06,7.57
2023-08-08,802.98,805.76,799.16,803.86,43773828,HDFC,HDFCBANK.NS,-0.08,6.59
2023-08-09,803.27,805.22,793.83,804.49,33361236,HDFC,HDFCBANK.NS,0.04,11.39
2023-08-10,796.14,805.1,793.78,801.6,50781118,HDFC,HDFCBANK.NS,-0.89,11.32
2023-08-11,787.85,797.39,786.58,797.39,28225822,HDFC,HDFCBANK.NS,-1.04,10.8
2023-08-14,784.0,786.0,778.82,784.05,31304410,HDFC,HDFCBANK.NS,-0.49,7.18
2023-08-16,781.71,783.39,769.6,770.47,34137542,HDFC,HDFCBANK.NS,-0.29,13.8
2023-08-17,777.38,783.52,775.78,777.53,52884040,HDFC,HDFCBANK.NS,-0.55,7.74
2023-08-18,774.2,776.9,771.64,772.64,25633366,HDFC,HDFCBANK.NS,-0.41,5.26
2023-08-21,773.59,778.94,772.37,778.94,21837270,HDFC,HDFCBANK.NS,-0.08,6.57
2023-08-22,770.28,777.72,768.96,776.92,32273570,HDFC,HDFCBANK.NS,-0.43,8.76
2023-08-23,772.18,774.1,765.68,768.96,36498588,HDFC,HDFCBANK.NS,0.25,8.42
2023-08-24,768.62,776.85,767.09,775.44,43145792,HDFC,HDFCBANK.NS,-0.46,9.76
2023-08-25,759.96,767.75,758.45,766.31,30069756,HDFC,HDFCBANK.NS,-1.13,9.3
2023-08-28,767.87,770.25,759.96,759.96,28867238,HDFC,HDFCBANK.NS,1.04,10.29
2023-08-29,773.98,775.12,769.67,773.68,35538932,HDFC,HDFCBANK.NS,0.8,5.45
2023-08-30,768.33,780.62,765.9,780.62,28084204,HDFC,HDFCBANK.NS,-0.73,14.72
2023-08-31,764.8,770.5,760.74,768.48,100075772,HDFC,HDFCBANK.NS,-0.46,9.76
2023-09-01,766.38,768.48,758.91,764.58,43226776,HDFC,HDFCBANK.NS,0.21,9.56
2023-09-04,771.18,774.54,766.48,773.83,25073638,HDFC,HDFCBANK.NS,0.63,8.05
2023-09-05,766.48,773.05,764.39,773.05,38712082,HDFC,HDFCBANK.NS,-0.61,8.66
2023-09-06,776.51,778.7,766.48,767.41,56320910,HDFC,HDFCBANK.NS,1.31,12.22
2023-09-07,783.98,785.51,772.44,776.51,34208342,HDFC,HDFCBANK.NS,0.96,13.07
2023-09-08,790.09,794.71,782.4,782.74,34502210,HDFC,HDFCBANK.NS,0.78,12.31
2023-09-11,794.17,796.46,790.38,792.76,31573022,HDFC,HDFCBANK.NS,0.52,6.08
2023-09-12,796.66,799.58,790.89,798.16,39033340,HDFC,HDFCBANK.NS,0.31,8.69
2023-09-13,800.06,803.81,792.62,793.93,46420094,HDFC,HDFCBANK.NS,0.43,11.19
2023-09-14,799.58,803.03,795.78,800.23,23538848,HDFC,HDFCBANK.NS,-0.06,7.25
2023-09-15,808.75,812.77,803.03,803.03,173411202,HDFC,HDFCBANK.NS,1.15,9.73
2023-09-18,792.84,805.46,791.4,804.86,37056288,HDFC,HDFCBANK.NS,-1.97,14.07
2023-09-20,761.03,778.21,759.42,778.21,115474648,HDFC,HDFCBANK.NS,-4.01,18.79
2023-09-21,755.99,763.59,748.06,755.82,72841442,HDFC,HDFCBANK.NS,-0.66,15.53
2023-09-22,744.46,761.37,741.59,758.74,61704250,HDFC,HDFCBANK.NS,-1.53,19.78
2023-09-25,745.12,749.84,742.2,742.2,40208754,HDFC,HDFCBANK.NS,0.09,7.64
2023-09-26,748.35,749.5,742.2,742.2,27575308,HDFC,HDFCBANK.NS,0.43,7.3
2023-09-27,743.1,745.85,737.33,741.22,39338538,HDFC,HDFCBANK.NS,-0.7,8.52
2023-09-28,741.56,748.33,738.96,746.58,55354188,HDFC,HDFCBANK.NS,-0.21,9.37
2023-09-29,742.83,747.28,740.88,741.56,32053782,HDFC,HDFCBANK.NS,0.17,6.4
