date,Close,High,Low,Open,Volume,stock_name,ticker
2023-03-27,754.2064208984375,759.9804343168659,750.0924715795884,751.6802900278751,31872006,HDFC,HDFCBANK.NS
2023-03-28,760.34130859375,761.6404968520089,752.5945190205312,753.3643757274799,39276302,HDFC,HDFCBANK.NS
2023-03-29,763.9981689453125,770.8307274292553,761.1592675027767,762.1697080199377,39763612,HDFC,HDFCBANK.NS
2023-03-31,774.4635620117188,776.0994853441741,766.2115234957539,767.7512367744048,34711228,HDFC,HDFCBANK.NS
2023-04-03,774.9447631835938,777.422730170773,771.1916311425683,773.5012598964762,40025398,HDFC,HDFCBANK.NS
2023-04-05,795.7311401367188,796.8137675382653,777.5670581774376,778.8180825386323,43365392,HDFC,HDFCBANK.NS
2023-04-06,801.7938842773438,803.1652006446278,792.5314049071793,793.2291334002176,44637344,HDFC,HDFCBANK.NS
2023-04-10,797.99267578125,804.0313548734133,795.8515026694348,800.3023046039525,31813286,HDFC,HDFCBANK.NS
2023-04-11,800.3263549804688,803.2614665555587,794.4560730939902,798.2573101275717,42361542,HDFC,HDFCBANK.NS
2023-04-12,810.7195434570312,812.307361770148,802.4915867834721,802.5877968377349,26955504,HDFC,HDFCBANK.NS
2023-04-13,814.3523559570312,816.5657746530499,807.4716921966794,812.3555567321653,35330086,HDFC,HDFCBANK.NS
2023-04-17,801.938232421875,827.6085198214015,795.5146547856368,827.6085198214015,32405148,HDFC,HDFCBANK.NS
2023-04-18,798.5460205078125,807.0386434079419,797.00630713609,803.550177070361,29637226,HDFC,HDFCBANK.NS
2023-04-19,801.4811401367188,803.6945588930066,797.3671908980723,801.1443461883971,24741168,HDFC,HDFCBANK.NS
2023-04-20,804.46435546875,807.134801181368,801.8179329013308,804.368086679066,32922716,HDFC,HDFCBANK.NS
2023-04-21,805.7635498046875,806.8942823364474,800.3023072681698,803.0690219934318,20128618,HDFC,HDFCBANK.NS
2023-04-24,812.2833251953125,813.8711434821779,805.5228950106629,811.729970551708,35675852,HDFC,HDFCBANK.NS
2023-04-25,800.7353515625,812.0668172386956,799.6527240862603,812.0668172386956,50353068,HDFC,HDFCBANK.NS
2023-04-26,804.416259765625,805.955973055451,796.3326181532963,798.738456878835,27392750,HDFC,HDFCBANK.NS
2023-04-27,808.8430786132812,810.888041780507,801.5533746346158,803.7908166707235,47790392,HDFC,HDFCBANK.NS
2023-04-28,812.0186767578125,813.6546588421882,803.5501361717647,810.6232785465422,27916272,HDFC,HDFCBANK.NS
2023-05-02,811.8502807617188,817.5040017864336,809.3241500911014,812.547950500037,32221184,HDFC,HDFCBANK.NS
2023-05-03,814.689208984375,816.0605253605099,808.1934441893474,810.7435980893194,29407270,HDFC,HDFCBANK.NS
2023-05-04,831.3616943359375,834.5614130090665,811.7781309061464,811.7781309061464,56854638,HDFC,HDFCBANK.NS
2023-05-05,782.2103881835938,799.1955750303342,780.5022191249311,788.6339660930405,62770416,HDFC,HDFCBANK.NS
2023-05-08,791.2562866210938,794.0951881063704,784.3034360962322,786.7092748572636,37244524,HDFC,HDFCBANK.NS
2023-05-09,791.2803955078125,796.813824847028,789.0910586660377,793.8787132056606,43688938,HDFC,HDFCBANK.NS
2023-05-10,794.9371948242188,796.1641960299875,785.7950079560763,791.2803318242208,46340550,HDFC,HDFCBANK.NS
2023-05-11,795.466552734375,812.2112150220032,793.5659634923215,801.216542964019,35734618,HDFC,HDFCBANK.NS
2023-05-12,802.4915771484375,804.8974158390896,791.1600534209476,792.4832647008062,22478760,HDFC,HDFCBANK.NS
2023-05-15,806.3409423828125,808.7226992609494,801.1924121940802,804.5124814304968,18512260,HDFC,HDFCBANK.NS
